well_id,field,DEPTH,PZ,PS,GK,NGK,phi_N,V_sh,phi_eff,Sw_archie,So_archie
Well_45,Berezovskoe,1256.4,16.547,36.92,12.123,177.3,0.11111626628128939,0.9955978415222947,0.0004891514136211387,0.6637185892564498,0.3362814107435502
Well_45,Berezovskoe,1256.5,25.645,39.9,10.394,164.4804812037037,0.14360194166403753,0.750071002556092,0.03589028931109146,0.4125338509668528,0.5874661490331472
Well_45,Berezovskoe,1256.6,7.679,35.33,11.134,172.97,0.12208882903051979,0.8551547855722806,0.017683982620154807,0.8867332478641429,0.11326675213585713
Well_45,Berezovskoe,1256.7,8.998,38.14,11.002,166.05,0.13962465679603345,0.8364101107639876,0.022841182139879353,0.7162854703335404,0.2837145296664596
Well_45,Berezovskoe,1256.8,13.193,36.17,11.067,168.77,0.13273196148935754,0.8456404430559501,0.020488446767811922,0.622262975211438,0.37773702478856197
Well_45,Berezovskoe,1256.9,13.252,27.03,11.539,170.26,0.12895618354562705,0.9126668560068162,0.011262148946401688,0.6390551946128278,0.3609448053871722
Well_45,Berezovskoe,1257.0,29.636,26.01,12.598,170.68,0.12789187029974322,1.0,0.0,0.4308920913842017,0.5691079086157983
Well_45,Berezovskoe,1257.1,9.028,36.2,11.632,181.77,0.09978893245009776,0.9258733314399318,0.007397021121691433,1.0,0.0
Well_45,Berezovskoe,1257.2,15.468,31.8,11.689,178.55,0.10794866733520671,0.933967622834422,0.007128107115999876,0.706621565874401,0.29337843412559905
Well_45,Berezovskoe,1257.3,13.72,33.56,11.327,179.82,0.10473038680598677,0.8825617722238001,0.012299351020811,0.773341811707851,0.226658188292149
Well_45,Berezovskoe,1257.4,13.174,29.2,12.187,188.43,0.08291196526536929,1.0,0.0,0.9968853547040227,0.0031146452959772697
Well_45,Berezovskoe,1257.5,31.015,37.74,11.409,165.73,0.14043556212623062,0.8942061914228914,0.01485721297700109,0.3835820404219924,0.6164179595780076
Well_45,Berezovskoe,1257.6,16.854,34.23,11.148,172.49,0.12330518702581551,0.8571428571428571,0.01761502671797365,0.5926365243686984,0.4073634756313016
Well_45,Berezovskoe,1257.7,9.154,37.15,11.783,174.11,0.11919997879169236,0.9473161033797216,0.0062799193598008975,0.8318396599255917,0.16816034007440828
Well_45,Berezovskoe,1257.8,14.675,34.14,12.676,173.48,0.12079644866051809,1.0,0.0,0.6483030029567903,0.35169699704320967
Well_45,Berezovskoe,1257.9,10.22,40.15,11.491,170.03,0.12953902175170623,0.9058506106219824,0.012196019798548887,0.7244279429819156,0.2755720570180844
Well_45,Berezovskoe,1258.0,13.236,31.61,12.808,165.03,0.14220941753603691,1.0,0.0,0.5798484730432564,0.4201515269567436
Well_45,Berezovskoe,1258.1,15.589,31.87,11.885,169.97,0.1296910665011182,0.9618006248224936,0.004954117706447143,0.585871085168092,0.41412891483190795
Well_45,Berezovskoe,1258.2,13.844,36.8,11.727,169.45,0.1310087876626886,0.9393638170974156,0.007943872810560634,0.6154461108911862,0.38455388910881383
Well_45,Berezovskoe,1258.3,24.862,32.08,11.001,172.42,0.12348257256679619,0.8362681056518034,0.02021803552535019,0.48724518369139613,0.5127548163086039
Well_45,Berezovskoe,1258.4,19.044,39.04,11.185,182.7,0.09743223883421231,0.8623970462936666,0.013406963849808532,0.705568991823889,0.294431008176111
Well_45,Berezovskoe,1258.5,13.369,32.625815304232816,11.952,183.44,0.09555702025813134,0.9713149673388242,0.0027410562471091387,0.8586362000008776,0.1413637999991224
Well_45,Berezovskoe,1258.6,22.933,37.12,11.587,165.96,0.13985272392015138,0.9194831013916501,0.011260507591980376,0.44794004534210763,0.5520599546578924
Well_45,Berezovskoe,1258.7,13.12,36.17459781746032,11.372,165.97,0.13982738312858273,0.8889520022720818,0.0155275509239636,0.5923277880411435,0.4076722119588565
Well_45,Berezovskoe,1258.8,19.075,37.27,11.945,170.85,0.127461076843076,0.9703209315535359,0.0037829260238856684,0.5389039888364922,0.46109601116350785
Well_45,Berezovskoe,1258.9,15.181,31.97,11.677,182.88,0.09697610458597639,0.9322635614882135,0.006568815945400562,0.7939740888162178,0.20602591118378222
Well_45,Berezovskoe,1259.0,14.86,33.67,11.609549716931221,165.59,0.14079033320819187,0.9226852764741865,0.01088516568709851,0.5527630611287213,0.4472369388712787
Well_45,Berezovskoe,1259.1,12.585,40.12,11.509,169.12,0.1318450337844544,0.9084067026412952,0.012076121384688013,0.6414028257854079,0.35859717421459214
Well_45,Berezovskoe,1259.2,7.072,33.5,11.06,169.53,0.13080606133013928,0.8446464072706619,0.020321191578411283,0.8624268317701582,0.13757316822984178
Well_45,Berezovskoe,1259.3,14.468,37.76,11.999,169.91,0.12984311125053016,0.9779892076114741,0.0028579497648156885,0.6074325932746446,0.3925674067253554
Well_45,Berezovskoe,1259.4,29.243,36.76,11.448,169.77,0.13019788233249138,0.8997443907980688,0.013053068010045282,0.4260949353282733,0.5739050646717268
Well_45,Berezovskoe,1259.5,15.214,30.75,12.069,183.96,0.09423929909656092,0.9879295654643568,0.001137509290429934,0.8161453327008302,0.18385466729916977
Well_45,Berezovskoe,1259.6,18.404,31.94,11.77604296031746,172.93,0.12219019219679442,0.9463281681791338,0.0065581714457456685,0.5723066529206184,0.42769334707938156
Well_45,Berezovskoe,1259.7,12.557,35.17,10.869,162.24,0.14927949838369342,0.8175234308435103,0.02724001071045812,0.5671241489134634,0.4328758510865366
Well_45,Berezovskoe,1259.8,16.48,39.72,11.306,172.05,0.12442018185483661,0.8795796648679352,0.014982719996151878,0.5939526430570738,0.40604735694292615
Well_45,Berezovskoe,1259.9,19.756,35.35,11.22,173.46,0.12084713024365536,0.867367225220108,0.016028290208403014,0.5585157238699178,0.44148427613008223
Well_45,Berezovskoe,1260.0,19.466,29.58,12.738,170.7,0.12784118871660594,1.0,0.0,0.531878083215041,0.46812191678495896
Well_45,Berezovskoe,1260.1,22.278,34.5,11.471348425925926,169.97,0.1296910665011182,0.9030599866410006,0.012572253719161274,0.49008689918111753,0.5099131008188824
Well_45,Berezovskoe,1260.2,9.669,39.65,10.916,169.21,0.13161696666033643,0.8241976711161603,0.023138569259513832,0.7330246801073824,0.2669753198926176
Well_45,Berezovskoe,1260.3,25.667,32.99,11.538,165.06,0.14213339516133092,0.9125248508946322,0.012433139934589584,0.41661755821485047,0.5833824417851495
Well_45,Berezovskoe,1260.4,12.817,34.44,11.87,173.7,0.12023895124600753,0.959670548139733,0.004849170996004857,0.6969199278516177,0.3030800721483823
Well_45,Berezovskoe,1260.5,10.858,31.18,10.559,170.97,0.12715698734425207,0.7735018460664583,0.028800822893223815,0.7159885978086319,0.2840114021913681
Well_45,Berezovskoe,1260.6,14.25,36.64,11.304,166.9,0.13747068951269723,0.8792956546435672,0.016593309583327553,0.5781009879677831,0.4218990120322169
Well_45,Berezovskoe,1260.7,17.828,41.31,11.588,179.29,0.10607344875912582,0.919625106503834,0.008525642146785759,0.6698279304086421,0.3301720695913579
Well_45,Berezovskoe,1260.8,17.139,30.88,12.089,171.5,0.125813925391113,0.9907696677080375,0.0011613043383161463,0.5759699197120209,0.42403008028797906
Well_45,Berezovskoe,1260.9,16.406,38.29,11.679,169.18,0.13169298903504242,0.9325475717125817,0.008883011898841959,0.5624154546142103,0.4375845453857897
Well_45,Berezovskoe,1261.0,21.552,35.1,12.518,174.18,0.11902259325071174,1.0,0.0,0.5429352725730564,0.4570647274269436
Well_45,Berezovskoe,1261.1,13.236,36.64,11.087,170.67,0.12791721109131193,0.8484805452996308,0.019381946071347602,0.6446350175018983,0.35536498249810167
Well_45,Berezovskoe,1261.2,16.529,34.77,10.711,175.53,0.11560158638894248,0.7950866231184324,0.02368831143982447,0.6383137077525801,0.3616862922474199
Well_45,Berezovskoe,1261.3,22.598,35.87,11.967,161.99,0.14991301817290995,0.9734450440215848,0.003980933598172977,0.4209658875450472,0.5790341124549527
Well_45,Berezovskoe,1261.4,14.386,31.89,11.398,177.37,0.11093888074030878,0.8926441351888668,0.011909939483055023,0.712963746154667,0.28703625384533304
Well_45,Berezovskoe,1261.5,18.986,31.15,12.616,175.71,0.11514545214070655,1.0,0.0,0.5979401650556069,0.4020598349443931
Well_45,Berezovskoe,1261.6,17.167,34.768394484127,10.968,170.46,0.12844936771425378,0.8315819369497301,0.02163319371046649,0.5636922713255419,0.4363077286744581
Well_45,Berezovskoe,1261.7,17.173,33.21,12.268,164.19,0.14433804402780448,1.0,0.0,0.5015536023457373,0.4984463976542627
Well_45,Berezovskoe,1261.8,31.168,31.82,11.995,176.5,0.11314352960678233,0.9774211871627377,0.00255464657873878,0.4749381588539579,0.5250618411460422
Well_45,Berezovskoe,1261.9,18.803,39.81,11.311,166.18,0.13929522650564083,0.8802896904288554,0.01667507468677297,0.496674024891768,0.503325975108232
Well_45,Berezovskoe,1262.0,16.507,36.49,10.89,173.49,0.12077110786894937,0.8205055381993752,0.021677745008002267,0.6113981620579143,0.3886018379420857
Well_45,Berezovskoe,1262.1,11.579,38.54,10.272,178.89,0.1070870804218723,0.7327463788696393,0.028619410019023524,0.8232820554032634,0.17671794459673662
Well_45,Berezovskoe,1262.2,22.647,38.0,10.36,164.23,0.14423668086152985,0.7452428287418347,0.036745328807950096,0.4370591277925307,0.5629408722074694
Well_45,Berezovskoe,1262.3,22.306,25.69,11.625,170.77,0.12766380317562526,0.9248792956546436,0.009590194813959922,0.49755675601050503,0.502443243989495
Well_45,Berezovskoe,1262.4,18.704,38.07,11.69,175.51,0.11565226797207982,0.934109627946606,0.007620370965499161,0.5997908746041875,0.40020912539581255
Well_45,Berezovskoe,1262.5,23.824,38.20921055555555,10.415,163.28,0.14664405606055267,0.7530531099119567,0.03621329359405016,0.4191306782370018,0.5808693217629982
Well_45,Berezovskoe,1262.6,12.582,35.26,10.88,177.26,0.1112176294475641,0.8190854870775349,0.020120883259897266,0.7604537051479586,0.23954629485204137
Well_45,Berezovskoe,1262.7,32.911,26.96,12.393,177.31,0.11109092548972074,1.0,0.0,0.4707302747429034,0.5292697252570966
Well_45,Berezovskoe,1262.8,19.462,27.73,12.692,176.07,0.11423318364423479,1.0,0.0,0.5952991192231694,0.40470088077683064
Well_45,Berezovskoe,1262.9,14.007,29.96,12.88,174.82,0.11740078259031746,1.0,0.0,0.6827751376572742,0.31722486234272584
Well_45,Berezovskoe,1263.0,15.195,34.99,11.756,174.38,0.11851577741933854,0.9434819653507527,0.006698278814668658,0.6493737558693224,0.35062624413067756
Well_45,Berezovskoe,1263.1,12.299,35.34,11.457,171.8,0.12505370164405313,0.9010224368077252,0.012377510656902149,0.6840530795621769,0.31594692043782313
Well_45,Berezovskoe,1263.2,17.295,35.16,11.697,177.3,0.11111626628128939,0.9351036637318942,0.007211038581446937,0.649207205966595,0.350792794033405
Well_45,Berezovskoe,1263.3,19.898,33.38,11.453,162.53,0.14854461542820224,0.9004544163589888,0.014786960439529945,0.45275121838709526,0.5472487816129048
Well_45,Berezovskoe,1263.4,23.557,38.32,10.232,166.5,0.13848432117544368,0.7270661743822777,0.037797055566487194,0.4463347052749282,0.5536652947250718
Well_45,Berezovskoe,1263.5,23.164,30.5,12.122,168.22,0.13412570502563392,0.9954558364101107,0.0006094891452457172,0.4647318727500693,0.5352681272499307
Well_45,Berezovskoe,1263.6,16.064,33.94,11.764,157.38,0.16159512308606286,0.9446180062482249,0.008949460097069662,0.4631974472730039,0.5368025527269962
Well_45,Berezovskoe,1263.7,12.265,31.05,11.843,176.35,0.11352364148031226,0.955836410110764,0.005013611545069167,0.7545728326562747,0.24542716734372527
Well_45,Berezovskoe,1263.8,28.155,33.0,12.082,171.35,0.12619403726464293,0.9897756319227493,0.001290254286147999,0.44802748169078066,0.5519725183092193
Well_45,Berezovskoe,1263.9,16.321,33.45,11.638,170.0,0.1296150441264122,0.926725362113036,0.00949749542306571,0.5729179909099003,0.42708200909009975
Well_45,Berezovskoe,1264.0,14.747,31.19,11.651,171.42,0.12601665172366233,0.9285714285714286,0.00900118940883302,0.6199283226626771,0.38007167733732294
Well_45,Berezovskoe,1264.1,22.326,33.37,11.862,177.88,0.10964650037030707,0.9585345072422607,0.004546546167016422,0.5790566051015454,0.42094339489845456
Well_45,Berezovskoe,1264.2,12.578,37.73,10.593,171.01,0.12705562417797742,0.7783300198807157,0.02816441768557551,0.6657659280325331,0.3342340719674669
Well_45,Berezovskoe,1264.3,15.456,38.94,11.247,183.1,0.09641860717146583,0.8712013632490769,0.012418585161107573,0.7914287936426729,0.20857120635732707
Well_45,Berezovskoe,1264.4,17.442,36.33,12.172,162.82,0.1478097324727111,1.0,0.0,0.4859818866575504,0.5140181133424496
Well_45,Berezovskoe,1264.5,17.811,27.23,11.047,168.54,0.13331479969543678,0.8428003408122693,0.020957041076803247,0.5332105557910506,0.4667894442089494
Well_45,Berezovskoe,1264.6,19.397,35.15,10.896,172.26,0.12388802523189475,0.8213575688724796,0.02213165801501327,0.5498252007307933,0.45017479926920667
Well_45,Berezovskoe,1264.7,22.229,29.84,11.073,169.09743189153437,0.13190222315772707,0.8464924737290543,0.020247983986580925,0.48240208513842525,0.5175979148615748
Well_45,Berezovskoe,1264.8,11.526,29.2,11.222,167.62,0.1356461525197536,0.867651235444476,0.01795260070269957,0.6514400681140616,0.34855993188593837
Well_45,Berezovskoe,1264.9,13.289,31.79,11.943,174.54,0.11811032475423998,0.9700369213291679,0.0035389489524488256,0.696766465365686,0.303233534634314
Well_45,Berezovskoe,1265.0,13.408,34.21,11.201,173.08,0.12181008032326447,0.8646691280886113,0.016484664377743673,0.6725987014368385,0.32740129856316147
Well_45,Berezovskoe,1265.1,13.255,34.87,11.445,176.3,0.11365034543815553,0.8993183754615167,0.011442501408073302,0.7250377656015295,0.27496223439847045
Well_45,Berezovskoe,1265.2,20.974,33.46,10.64,169.96,0.12971640729268683,0.7850042601533657,0.027888474956138557,0.5049934105323219,0.49500658946767806
Well_45,Berezovskoe,1265.3,,,,,,,,,
Well_45,Berezovskoe,1265.4,,,,,,,,,
Well_45,Berezovskoe,1265.5,,,,,,,,,
Well_45,Berezovskoe,1265.6,,,,,,,,,
Well_45,Berezovskoe,1265.7,,,,,,,,,
Well_45,Berezovskoe,1265.8,,,,,,,,,
Well_45,Berezovskoe,1265.9,,,,,,,,,
Well_45,Berezovskoe,1266.0,,,,,,,,,
Well_45,Berezovskoe,1266.1,,,,,,,,,
Well_45,Berezovskoe,1266.2,,,,,,,,,
Well_45,Berezovskoe,1266.3,,,,,,,,,
Well_45,Berezovskoe,1266.4,,,,,,,,,
Well_45,Berezovskoe,1266.5,,,,,,,,,
Well_45,Berezovskoe,1266.6,,,,,,,,,
Well_45,Berezovskoe,1266.7,,,,,,,,,
Well_45,Berezovskoe,1266.8,,,,,,,,,
Well_45,Berezovskoe,1266.9,,,,,,,,,
Well_45,Berezovskoe,1267.0,,,,,,,,,
Well_45,Berezovskoe,1267.1,,,,,,,,,
Well_45,Berezovskoe,1267.2,,,,,,,,,
Well_45,Berezovskoe,1267.3,,,,,,,,,
Well_45,Berezovskoe,1267.4,,,,,,,,,
Well_45,Berezovskoe,1267.5,,,,,,,,,
Well_45,Berezovskoe,1267.6,,,,,,,,,
Well_45,Berezovskoe,1267.7,,,,,,,,,
Well_45,Berezovskoe,1267.8,,,,,,,,,
Well_45,Berezovskoe,1267.9,,,,,,,,,
Well_45,Berezovskoe,1268.0,,,,,,,,,
Well_45,Berezovskoe,1268.1,,,,,,,,,
Well_45,Berezovskoe,1268.2,,,,,,,,,
Well_45,Berezovskoe,1268.3,,,,,,,,,
Well_45,Berezovskoe,1268.4,,,,,,,,,
Well_45,Berezovskoe,1268.5,,,,,,,,,
Well_45,Berezovskoe,1268.6,,,,,,,,,
Well_45,Berezovskoe,1268.7,,,,,,,,,
Well_45,Berezovskoe,1268.8,,,,,,,,,
Well_45,Berezovskoe,1268.9,,,,,,,,,
Well_45,Berezovskoe,1269.0,,,,,,,,,
Well_45,Berezovskoe,1269.1,,,,,,,,,
Well_45,Berezovskoe,1269.2,,,,,,,,,
Well_45,Berezovskoe,1269.3,,,,,,,,,
Well_45,Berezovskoe,1269.4,,,,,,,,,
Well_45,Berezovskoe,1269.5,,,,,,,,,
Well_45,Berezovskoe,1269.6,,,,,,,,,
Well_45,Berezovskoe,1269.7,,,,,,,,,
Well_45,Berezovskoe,1269.8,,,,,,,,,
Well_45,Berezovskoe,1269.9,,,,,,,,,
Well_45,Berezovskoe,1270.0,,,,,,,,,
Well_45,Berezovskoe,1270.1,,,,,,,,,
Well_45,Berezovskoe,1270.2,,,,,,,,,
Well_45,Berezovskoe,1270.3,,,,,,,,,
Well_45,Berezovskoe,1270.4,,,,,,,,,
Well_45,Berezovskoe,1270.5,,,,,,,,,
Well_45,Berezovskoe,1270.6,,,,,,,,,
Well_45,Berezovskoe,1270.7,,,,,,,,,
Well_45,Berezovskoe,1270.8,,,,,,,,,
Well_45,Berezovskoe,1270.9,,,,,,,,,
Well_45,Berezovskoe,1271.0,,,,,,,,,
Well_45,Berezovskoe,1271.1,,,,,,,,,
Well_45,Berezovskoe,1271.2,,,,,,,,,
Well_45,Berezovskoe,1271.3,,,,,,,,,
Well_45,Berezovskoe,1271.4,,,,,,,,,
Well_45,Berezovskoe,1271.5,,,,,,,,,
Well_45,Berezovskoe,1271.6,,,,,,,,,
Well_45,Berezovskoe,1271.7,,,,,,,,,
Well_45,Berezovskoe,1271.8,,,,,,,,,
Well_45,Berezovskoe,1271.9,,,,,,,,,
Well_45,Berezovskoe,1272.0,,,,,,,,,
Well_45,Berezovskoe,1272.1,,,,,,,,,
Well_45,Berezovskoe,1272.2,,,,,,,,,
Well_45,Berezovskoe,1272.3,,,,,,,,,
Well_45,Berezovskoe,1272.4,,,,,,,,,
Well_45,Berezovskoe,1272.5,,,,,,,,,
Well_45,Berezovskoe,1272.6,,,,,,,,,
Well_45,Berezovskoe,1272.7,,,,,,,,,
Well_45,Berezovskoe,1272.8,,,,,,,,,
Well_45,Berezovskoe,1272.9,,,,,,,,,
Well_45,Berezovskoe,1273.0,,,,,,,,,
Well_45,Berezovskoe,1273.1,,,,,,,,,
Well_45,Berezovskoe,1273.2,,,,,,,,,
Well_45,Berezovskoe,1273.3,,,,,,,,,
Well_45,Berezovskoe,1273.4,,,,,,,,,
Well_45,Berezovskoe,1273.5,,,,,,,,,
Well_45,Berezovskoe,1273.6,,,,,,,,,
Well_45,Berezovskoe,1273.7,,,,,,,,,
Well_45,Berezovskoe,1273.8,,,,,,,,,
Well_45,Berezovskoe,1273.9,,,,,,,,,
Well_45,Berezovskoe,1274.0,,,,,,,,,
Well_45,Berezovskoe,1274.1,,,,,,,,,
Well_45,Berezovskoe,1274.2,,,,,,,,,
Well_45,Berezovskoe,1274.3,,,,,,,,,
Well_45,Berezovskoe,1274.4,,,,,,,,,
Well_45,Berezovskoe,1274.5,,,,,,,,,
Well_45,Berezovskoe,1274.6,,,,,,,,,
Well_45,Berezovskoe,1274.7,,,,,,,,,
Well_45,Berezovskoe,1274.8,,,,,,,,,
Well_45,Berezovskoe,1274.9,,,,,,,,,
Well_45,Berezovskoe,1275.0,,,,,,,,,
Well_45,Berezovskoe,1275.1,,,,,,,,,
Well_45,Berezovskoe,1275.2,,,,,,,,,
Well_45,Berezovskoe,1275.3,,,,,,,,,
Well_45,Berezovskoe,1275.4,,,,,,,,,
Well_45,Berezovskoe,1275.5,,,,,,,,,
Well_45,Berezovskoe,1275.6,,,,,,,,,
Well_45,Berezovskoe,1275.7,,,,,,,,,
Well_45,Berezovskoe,1275.8,,,,,,,,,
Well_45,Berezovskoe,1275.9,,,,,,,,,
Well_45,Berezovskoe,1276.0,,,,,,,,,
Well_45,Berezovskoe,1276.1,,,,,,,,,
Well_45,Berezovskoe,1276.2,,,,,,,,,
Well_45,Berezovskoe,1276.3,,,,,,,,,
Well_45,Berezovskoe,1276.4,,,,,,,,,
Well_45,Berezovskoe,1276.5,,,,,,,,,
Well_45,Berezovskoe,1276.6,,,,,,,,,
Well_45,Berezovskoe,1276.7,,,,,,,,,
Well_45,Berezovskoe,1276.8,,,,,,,,,
Well_45,Berezovskoe,1276.9,,,,,,,,,
Well_45,Berezovskoe,1277.0,,,,,,,,,
Well_45,Berezovskoe,1277.1,,,,,,,,,
Well_45,Berezovskoe,1277.2,,,,,,,,,
Well_45,Berezovskoe,1277.3,,,,,,,,,
Well_45,Berezovskoe,1277.4,,,,,,,,,
Well_45,Berezovskoe,1277.5,,,,,,,,,
Well_45,Berezovskoe,1277.6,,,,,,,,,
Well_45,Berezovskoe,1277.7,,,,,,,,,
Well_45,Berezovskoe,1277.8,,,,,,,,,
Well_45,Berezovskoe,1277.9,,,,,,,,,
Well_45,Berezovskoe,1278.0,,,,,,,,,
Well_45,Berezovskoe,1278.1,,,,,,,,,
Well_45,Berezovskoe,1278.2,,,,,,,,,
Well_45,Berezovskoe,1278.3,,,,,,,,,
Well_45,Berezovskoe,1278.4,,,,,,,,,
Well_45,Berezovskoe,1278.5,,,,,,,,,
Well_45,Berezovskoe,1278.6,,,,,,,,,
Well_45,Berezovskoe,1278.7,,,,,,,,,
Well_45,Berezovskoe,1278.8,,,,,,,,,
Well_45,Berezovskoe,1278.9,,,,,,,,,
Well_45,Berezovskoe,1279.0,,,,,,,,,
Well_45,Berezovskoe,1279.1,,,,,,,,,
Well_45,Berezovskoe,1279.2,,,,,,,,,
Well_45,Berezovskoe,1279.3,,,,,,,,,
Well_45,Berezovskoe,1279.4,,,,,,,,,
Well_45,Berezovskoe,1279.5,,,,,,,,,
Well_45,Berezovskoe,1279.6,,,,,,,,,
Well_45,Berezovskoe,1279.7,,,,,,,,,
Well_45,Berezovskoe,1279.8,,,,,,,,,
Well_45,Berezovskoe,1279.9,,,,,,,,,
Well_45,Berezovskoe,1280.0,,,,,,,,,
Well_45,Berezovskoe,1280.1,,,,,,,,,
Well_45,Berezovskoe,1280.2,,,,,,,,,
Well_45,Berezovskoe,1280.3,,,,,,,,,
Well_45,Berezovskoe,1280.4,,,,,,,,,
Well_45,Berezovskoe,1280.5,,,,,,,,,
Well_45,Berezovskoe,1280.6,,,,,,,,,
Well_45,Berezovskoe,1280.7,,,,,,,,,
Well_45,Berezovskoe,1280.8,,,,,,,,,
Well_45,Berezovskoe,1280.9,,,,,,,,,
Well_45,Berezovskoe,1281.0,,,,,,,,,
Well_45,Berezovskoe,1281.1,,,,,,,,,
Well_45,Berezovskoe,1281.2,,,,,,,,,
Well_45,Berezovskoe,1281.3,,,,,,,,,
Well_45,Berezovskoe,1281.4,,,,,,,,,
Well_45,Berezovskoe,1281.5,,,,,,,,,
Well_45,Berezovskoe,1281.6,,,,,,,,,
Well_45,Berezovskoe,1281.7,,,,,,,,,
Well_45,Berezovskoe,1281.8,,,,,,,,,
Well_45,Berezovskoe,1281.9,,,,,,,,,
Well_45,Berezovskoe,1282.0,,,,,,,,,
Well_45,Berezovskoe,1282.1,,,,,,,,,
Well_45,Berezovskoe,1282.2,,,,,,,,,
Well_45,Berezovskoe,1282.3,,,,,,,,,
Well_45,Berezovskoe,1282.4,,,,,,,,,
Well_45,Berezovskoe,1282.5,,,,,,,,,
Well_45,Berezovskoe,1282.6,,,,,,,,,
Well_45,Berezovskoe,1282.7,,,,,,,,,
Well_45,Berezovskoe,1282.8,,,,,,,,,
Well_45,Berezovskoe,1282.9,,,,,,,,,
Well_45,Berezovskoe,1283.0,,,,,,,,,
Well_45,Berezovskoe,1283.1,,,,,,,,,
Well_45,Berezovskoe,1283.2,,,,,,,,,
Well_45,Berezovskoe,1283.3,,,,,,,,,
Well_45,Berezovskoe,1283.4,,,,,,,,,
Well_45,Berezovskoe,1283.5,,,,,,,,,
Well_45,Berezovskoe,1283.6,,,,,,,,,
Well_45,Berezovskoe,1283.7,,,,,,,,,
Well_45,Berezovskoe,1283.8,,,,,,,,,
Well_45,Berezovskoe,1283.9,,,,,,,,,
Well_45,Berezovskoe,1284.0,,,,,,,,,
Well_45,Berezovskoe,1284.1,,,,,,,,,
Well_45,Berezovskoe,1284.2,,,,,,,,,
Well_45,Berezovskoe,1284.3,,,,,,,,,
Well_45,Berezovskoe,1284.4,,,,,,,,,
Well_45,Berezovskoe,1284.5,,,,,,,,,
Well_45,Berezovskoe,1284.6,,,,,,,,,
Well_45,Berezovskoe,1284.7,,,,,,,,,
Well_45,Berezovskoe,1284.8,,,,,,,,,
Well_45,Berezovskoe,1284.9,,,,,,,,,
Well_45,Berezovskoe,1285.0,,,,,,,,,
Well_45,Berezovskoe,1285.1,11.286,29.11,11.403,172.3,0.12378666206562007,0.893354160749787,0.013201332463970556,0.7214020622738675,0.2785979377261325
Well_45,Berezovskoe,1285.2,12.38,33.33,11.021,169.79,0.13014720074935412,0.8391082078954843,0.020939616365949747,0.655127908472544,0.344872091527456
Well_45,Berezovskoe,1285.3,26.264,32.56,10.243,155.73,0.165776353694892,0.7286282306163022,0.04498702242416055,0.35311668349558106,0.646883316504419
Well_45,Berezovskoe,1285.4,25.852,43.42,10.318,158.25,0.15939047421958932,0.7392786140301051,0.041556505348930135,0.3701790344857394,0.6298209655142606
Well_45,Berezovskoe,1285.5,31.605,39.82,10.138,162.06,0.14973563263192935,0.7137176938369781,0.042866662224647765,0.3563839980151033,0.6436160019848967
Well_45,Berezovskoe,1285.6,15.426,36.77,11.673,168.66,0.13301071019661284,0.9316955410394775,0.009085224595934494,0.5742592228389156,0.4257407771610844
Well_45,Berezovskoe,1285.7,13.871,33.9,11.631,175.09,0.11671658121796358,0.9257313263277478,0.008668385682617857,0.6901362041420291,0.30986379585797086
Well_45,Berezovskoe,1285.8,17.423,35.09,11.788,172.85,0.12239291852934374,0.9480261289406419,0.0063612337662226365,0.5872235923293612,0.41277640767063883
Well_45,Berezovskoe,1285.9,27.944,30.82,12.354,162.58,0.1484179114703589,1.0,0.0,0.38237602351425826,0.6176239764857417
Well_45,Berezovskoe,1286.0,17.187,32.11,12.388,180.66,0.10260176031421919,1.0,0.0,0.7052878532367022,0.2947121467632978
Well_45,Berezovskoe,1286.1,18.587,27.7,11.403,174.19,0.11899725245914311,0.893354160749787,0.012690561856974788,0.584762711488971,0.41523728851102903
Well_45,Berezovskoe,1286.2,11.576,33.19,11.1,162.65,0.1482405259293783,0.8503266117580233,0.02218766179062266,0.5948055998264448,0.40519440017355524
Well_45,Berezovskoe,1286.3,14.151,31.59,12.079,177.66,0.11020399778481761,0.9893496165861972,0.0011737148301421772,0.7236529550088293,0.2763470449911707
Well_45,Berezovskoe,1286.4,19.518,36.7,11.662,167.29,0.13648239864151945,0.9301334848054531,0.009535549578475926,0.4975387965878759,0.5024612034121241
Well_45,Berezovskoe,1286.5,14.193,31.32,13.306,177.31,0.11109092548972074,1.0,0.0,0.7168124973519033,0.28318750264809667
Well_45,Berezovskoe,1286.6,16.669,31.16,12.039,167.15,0.1368371697234807,0.9836694120988355,0.002234631428315865,0.536985301899855,0.46301469810014495
Well_45,Berezovskoe,1286.7,18.293,37.42,11.525,165.6,0.14076499241662324,0.9106787844362397,0.012573300231476285,0.4982922427459955,0.5017077572540045
Well_45,Berezovskoe,1286.8,,,,,,,,,
Well_45,Berezovskoe,1286.9,,,,,,,,,
Well_45,Berezovskoe,1287.0,,,,,,,,,
Well_45,Berezovskoe,1287.1,,,,,,,,,
Well_45,Berezovskoe,1287.2,,,,,,,,,
Well_45,Berezovskoe,1287.3,,,,,,,,,
Well_45,Berezovskoe,1287.4,,,,,,,,,
Well_45,Berezovskoe,1287.5,,,,,,,,,
Well_45,Berezovskoe,1287.6,,,,,,,,,
Well_45,Berezovskoe,1287.7,,,,,,,,,
Well_45,Berezovskoe,1287.8,,,,,,,,,
Well_45,Berezovskoe,1287.9,,,,,,,,,
Well_45,Berezovskoe,1288.0,,,,,,,,,
